"species","Rank_ED","ED","Rank_min0","EvoHeritage_min0","Rank_min66","EvoHeritage_min66","Rank_min145","EvoHeritage_min145","change_min0_vs_ED","change_min66_vs_ED","change_min145_vs_ED","scientificname","valid_name","class","order","family","genus","major_group"
"Malacoraja senta",689,25.7589282331515,651,23.1076251495032,776,1.82726187335702,1000,0.208368596451995,-38,87,311,"Malacoraja senta","Malacoraja senta","Elasmobranchii","Rajiformes","Rajidae","Malacoraja","ray"
"Malacoraja spinacidermis",718,24.6168760571515,664,22.8268040353759,813,1.69672828656991,875,0.244750056929201,-54,95,157,"Malacoraja spinacidermis","Malacoraja spinacidermis","Elasmobranchii","Rajiformes","Rajidae","Malacoraja","ray"
"Manta alfredi",418,34.832573324692,351,31.8773717478106,576,2.46304763723649,552,0.375321946570866,-67,158,134,"Manta alfredi","Mobula alfredi","Elasmobranchii","Myliobatiformes","Mobulidae","Manta","ray"
"Manta birostris",417,34.832573324692,380,30.3699977796571,579,2.42784700850268,524,0.39821375115246,-37,162,107,"Manta birostris","Mobula birostris","Elasmobranchii","Myliobatiformes","Mobulidae","Manta","ray"
"Megachasma pelagios",114,57.3558081382776,111,46.3428184912453,107,10.0390870761204,81,2.24015963900048,-3,-7,-33,"Megachasma pelagios","Megachasma pelagios","Elasmobranchii","Lamniformes","Megachasmidae","Megachasma","shark"
"Mitsukurina owstoni",5,138.616999110635,3,81.9381804783703,5,29.9409127474861,31,3.75008434456861,-2,0,26,"Mitsukurina owstoni","Mitsukurina owstoni","Elasmobranchii","Lamniformes","Mitsukurinidae","Mitsukurina","shark"
"Mobula diabolus",382,36.9132200342634,344,32.2523570724036,539,2.64297559257293,510,0.411275426209771,-38,157,128,"Mobula diabolus","Mobula mobular","Elasmobranchii","Myliobatiformes","Mobulidae","Mobula","ray"
"Mobula eregoodootenkee",274,42.4830526059301,212,38.134651828718,694,2.05815599237948,490,0.45589273665258,-62,420,216,"Mobula eregoodootenkee","Mobula eregoodootenkee","Elasmobranchii","Myliobatiformes","Mobulidae","Mobula","ray"
"Mobula hypostoma",494,31.7972189059301,452,28.4630642095482,516,2.86076788266455,494,0.449453040373641,-42,22,0,"Mobula hypostoma","Mobula hypostoma","Elasmobranchii","Myliobatiformes","Mobulidae","Mobula","ray"
"Mobula japanica",572,29.720205646692,557,25.6533926553053,637,2.21567445185223,506,0.42860520668073,-15,65,-66,"Mobula japanica","Mobula mobular","Elasmobranchii","Myliobatiformes","Mobulidae","Mobula","ray"
"Mobula kuhlii",511,31.1815764343587,500,27.2424415358352,622,2.27553702466899,507,0.419578454699724,-11,111,-4,"Mobula kuhlii","Mobula kuhlii","Elasmobranchii","Myliobatiformes","Mobulidae","Mobula","ray"
"Mobula mobular",381,36.9132200342634,332,32.6022909741376,536,2.66023071629594,499,0.445550573407976,-49,155,118,"Mobula mobular","Mobula mobular","Elasmobranchii","Myliobatiformes","Mobulidae","Mobula","ray"
"Mobula munkiana",493,31.7972189059301,428,29.0317386004382,550,2.59264072160384,489,0.45807131801718,-65,57,-4,"Mobula munkiana","Mobula munkiana","Elasmobranchii","Myliobatiformes","Mobulidae","Mobula","ray"
"Mobula rochebrunei",261,43.3516682343586,221,37.7790809778017,668,2.1309254229988,515,0.409300326078278,-40,407,254,"Mobula rochebrunei","Mobula hypostoma","Elasmobranchii","Myliobatiformes","Mobulidae","Mobula","ray"
"Mobula tarapacana",571,29.720205646692,585,24.9898566524308,586,2.39677863412053,495,0.44942482855206,14,15,-76,"Mobula tarapacana","Mobula tarapacana","Elasmobranchii","Myliobatiformes","Mobulidae","Mobula","ray"
"Mobula thurstoni",510,31.1815764343587,444,28.5566731593155,643,2.19252378951608,538,0.383913910553601,-66,133,28,"Mobula thurstoni","Mobula thurstoni","Elasmobranchii","Myliobatiformes","Mobulidae","Mobula","ray"
"Mollisquama parini",53,75.0724840304094,49,57.1784961042936,85,11.4830551658097,185,1.36752830367193,-4,32,132,"Mollisquama parini","Mollisquama parini","Elasmobranchii","Squaliformes","Dalatiidae","Mollisquama","shark"
"Mustelus albipinnis",1091,13.7615725230517,1108,11.6476292693701,838,1.61392593175693,950,0.224504881273437,17,-253,-141,"Mustelus albipinnis","Mustelus albipinnis","Elasmobranchii","Carcharhiniformes","Triakidae","Mustelus","shark"
"Mustelus antarcticus",1068,14.4559231137017,1088,12.5554652505642,856,1.53581816596439,889,0.240443398430566,20,-212,-179,"Mustelus antarcticus","Mustelus antarcticus","Elasmobranchii","Carcharhiniformes","Triakidae","Mustelus","shark"
"Mustelus asterias",1046,15.0838934380517,1051,13.2738109689404,860,1.52590960537532,906,0.236581368815823,5,-186,-140,"Mustelus asterias","Mustelus asterias","Elasmobranchii","Carcharhiniformes","Triakidae","Mustelus","shark"
"Mustelus californicus",614,28.1144359756051,588,24.9167642202312,858,1.53337550661664,877,0.244263899344453,-26,244,263,"Mustelus californicus","Mustelus californicus","Elasmobranchii","Carcharhiniformes","Triakidae","Mustelus","shark"
"Mustelus canis",675,26.2605563891718,628,23.8964386503317,847,1.57370038813971,980,0.214640449566735,-47,172,305,"Mustelus canis","Mustelus canis","Elasmobranchii","Carcharhiniformes","Triakidae","Mustelus","shark"
"Mustelus dorsalis",1104,12.9548462487017,1113,11.1866134016397,835,1.62591209590069,909,0.236125537990875,9,-269,-195,"Mustelus dorsalis","Mustelus dorsalis","Elasmobranchii","Carcharhiniformes","Triakidae","Mustelus","shark"
"Mustelus fasciatus",947,17.8208235578218,965,15.3539183867794,867,1.4678347734083,936,0.229284438345276,18,-80,-11,"Mustelus fasciatus","Mustelus fasciatus","Elasmobranchii","Carcharhiniformes","Triakidae","Mustelus","shark"
"Mustelus griseus",260,43.5808627029962,232,37.4211385037413,772,1.83899795941061,924,0.231694892024613,-28,512,664,"Mustelus griseus","Mustelus griseus","Elasmobranchii","Carcharhiniformes","Triakidae","Mustelus","shark"
"Mustelus henlei",808,21.9123246846718,779,19.9395206140397,849,1.56248701363901,1018,0.200762152262363,-29,41,210,"Mustelus henlei","Mustelus henlei","Elasmobranchii","Carcharhiniformes","Triakidae","Mustelus","shark"
"Mustelus higmani",807,21.9123246846718,776,20.014375998715,857,1.53506917985376,997,0.208759291296399,-31,50,190,"Mustelus higmani","Mustelus higmani","Elasmobranchii","Carcharhiniformes","Triakidae","Mustelus","shark"
"Mustelus lenticulatus",1105,12.9548462487017,1115,11.1409244682163,846,1.57903031255571,862,0.247561184329162,10,-259,-243,"Mustelus lenticulatus","Mustelus lenticulatus","Elasmobranchii","Carcharhiniformes","Triakidae","Mustelus","shark"
"Mustelus lunulatus",694,25.6032386918218,655,23.0529865684704,872,1.44270273708857,947,0.225884483907173,-39,178,253,"Mustelus lunulatus","Mustelus lunulatus","Elasmobranchii","Carcharhiniformes","Triakidae","Mustelus","shark"
"Mustelus manazo",845,20.6552289838017,826,18.7760353490411,850,1.55684600362334,952,0.224297234335166,-19,5,107,"Mustelus manazo","Mustelus manazo","Elasmobranchii","Carcharhiniformes","Triakidae","Mustelus","shark"
"Mustelus mangalorensis",270,42.5953138706628,235,37.0513812356386,566,2.51793035788143,911,0.236082959944189,-35,296,641,"Mustelus mangalorensis","Iago mangalorensis","Elasmobranchii","Carcharhiniformes","Triakidae","Mustelus","shark"
"Mustelus mento",1090,13.7615725230517,1110,11.6088966066248,839,1.60888564954642,937,0.228609222891189,20,-251,-153,"Mustelus mento","Mustelus mento","Elasmobranchii","Carcharhiniformes","Triakidae","Mustelus","shark"
"Mustelus minicanis",441,33.7277911889128,436,28.8047196746501,609,2.29611747338371,961,0.221378204749363,-5,168,520,"Mustelus minicanis","Mustelus minicanis","Elasmobranchii","Carcharhiniformes","Triakidae","Mustelus","shark"
"Mustelus mosis",859,20.3431581394885,830,18.7269977367272,866,1.48343326232543,884,0.241326630306671,-29,7,25,"Mustelus mosis","Mustelus mosis","Elasmobranchii","Carcharhiniformes","Triakidae","Mustelus","shark"
"Mustelus mustelus",946,17.8208235578218,932,16.2230218258787,861,1.51742815282933,959,0.222051499006513,-14,-85,13,"Mustelus mustelus","Mustelus mustelus","Elasmobranchii","Carcharhiniformes","Triakidae","Mustelus","shark"
"Mustelus norrisi",554,30.0468996938051,517,26.7521240396397,879,1.3946242974601,890,0.240200694020018,-37,325,336,"Mustelus norrisi","Mustelus norrisi","Elasmobranchii","Carcharhiniformes","Triakidae","Mustelus","shark"
"Mustelus palumbes",1045,15.0838934380517,1039,13.643553199765,865,1.4890678459417,927,0.231198843145394,-6,-180,-118,"Mustelus palumbes","Mustelus palumbes","Elasmobranchii","Carcharhiniformes","Triakidae","Mustelus","shark"
"Mustelus punctulatus",442,33.7277911889128,489,27.4979525651708,660,2.14608688787439,972,0.217555745993219,47,218,530,"Mustelus punctulatus","Mustelus punctulatus","Elasmobranchii","Carcharhiniformes","Triakidae","Mustelus","shark"
"Mustelus ravidus",1006,16.1964776284885,993,14.5523922451721,854,1.53702993147473,868,0.247258969997896,-13,-152,-138,"Mustelus ravidus","Mustelus ravidus","Elasmobranchii","Carcharhiniformes","Triakidae","Mustelus","shark"
"Mustelus schmitti",659,26.7151177882462,593,24.7793739519957,840,1.60835591815304,813,0.265061719491106,-66,181,154,"Mustelus schmitti","Mustelus schmitti","Elasmobranchii","Carcharhiniformes","Triakidae","Mustelus","shark"
"Mustelus sinusmexicanus",231,45.2425151926052,193,38.8932234195109,675,2.11134294843062,836,0.254829874490169,-38,444,605,"Mustelus sinusmexicanus","Mustelus sinusmexicanus","Elasmobranchii","Carcharhiniformes","Triakidae","Mustelus","shark"
"Mustelus stevensi",1044,15.1169742163017,1049,13.2904149748279,837,1.62110082676793,930,0.231085590022215,5,-207,-114,"Mustelus stevensi","Mustelus stevensi","Elasmobranchii","Carcharhiniformes","Triakidae","Mustelus","shark"
"Mustelus walkeri",666,26.5173053363051,633,23.7159733387245,851,1.55219316774393,989,0.21210814287824,-33,185,323,"Mustelus walkeri","Mustelus antarcticus","Elasmobranchii","Carcharhiniformes","Triakidae","Mustelus","shark"
"Mustelus whitneyi",225,46.3631274742462,181,39.643267560987,697,2.05563102743744,981,0.214518372465443,-44,472,756,"Mustelus whitneyi","Mustelus whitneyi","Elasmobranchii","Carcharhiniformes","Triakidae","Mustelus","shark"
"Mustelus widodoi",1007,16.1964776284885,981,14.9560793353208,855,1.53681416105757,851,0.249567908820998,-26,-152,-156,"Mustelus widodoi","Mustelus widodoi","Elasmobranchii","Carcharhiniformes","Triakidae","Mustelus","shark"
"Myliobatis aquila",348,38.2968360829073,289,34.2448067405692,504,3.04523740345939,513,0.411028214896765,-59,156,165,"Myliobatis aquila","Myliobatis aquila","Elasmobranchii","Myliobatiformes","Myliobatidae","Myliobatis","ray"
"Myliobatis australis",506,31.2343199008406,596,24.6762935408929,400,3.89223975381867,492,0.45495346563668,90,-106,-14,"Myliobatis australis","Myliobatis australis","Elasmobranchii","Myliobatiformes","Myliobatidae","Myliobatis","ray"
"Myliobatis californicus",166,49.9146797962906,144,42.494155024417,391,4.03667986942085,514,0.409581935485255,-22,225,348,"Myliobatis californicus","Myliobatis californica","Elasmobranchii","Myliobatiformes","Myliobatidae","Myliobatis","ray"
"Myliobatis chilensis",311,40.4344318827073,259,35.8230477287484,440,3.50228552845188,541,0.380391128637698,-52,129,230,"Myliobatis chilensis","Myliobatis chilensis","Elasmobranchii","Myliobatiformes","Myliobatidae","Myliobatis","ray"
"Myliobatis freminvillei",394,36.0988804587906,339,32.3838026397735,420,3.71404648065837,577,0.352744747562386,-55,26,183,"Myliobatis freminvillei","Myliobatis freminvillei","Elasmobranchii","Myliobatiformes","Myliobatidae","Myliobatis","ray"
"Myliobatis goodei",507,31.2343199008406,561,25.4943225166656,401,3.89077149787471,498,0.445923947254433,54,-106,-9,"Myliobatis goodei","Myliobatis goodei","Elasmobranchii","Myliobatiformes","Myliobatidae","Myliobatis","ray"
"Myliobatis hamlyni",825,21.3884804819073,848,18.299601523853,486,3.17067998029251,573,0.355053349528373,23,-339,-252,"Myliobatis hamlyni","Myliobatis hamlyni","Elasmobranchii","Myliobatiformes","Myliobatidae","Myliobatis","ray"
"Myliobatis longirostris",395,36.0988804587906,343,32.2779285084944,417,3.72387389576511,520,0.402946781977979,-52,22,125,"Myliobatis longirostris","Myliobatis longirostris","Elasmobranchii","Myliobatiformes","Myliobatidae","Myliobatis","ray"
"Myliobatis peruvianus",477,32.5828582887906,384,30.1252957822001,473,3.22946304488628,532,0.388158176886577,-93,-4,55,"Myliobatis peruvianus","Myliobatis peruviana","Elasmobranchii","Myliobatiformes","Myliobatidae","Myliobatis","ray"
"Myliobatis rhombus",824,21.3884804819073,842,18.4093234794294,479,3.20310122669841,548,0.377234863639832,18,-345,-276,NA,NA,NA,NA,NA,NA,"unknown"
"Myliobatis ridens",768,23.2400261309073,732,20.8419659487267,475,3.22096244746525,587,0.347051849694038,-36,-293,-181,"Myliobatis ridens","Myliobatis ridens","Elasmobranchii","Myliobatiformes","Myliobatidae","Myliobatis","ray"
"Myliobatis tenuicaudatus",478,32.5828582887906,429,29.0262950283867,491,3.15437745077106,585,0.349097860783418,-49,13,107,"Myliobatis tenuicaudatus","Myliobatis tenuicaudatus","Elasmobranchii","Myliobatiformes","Myliobatidae","Myliobatis","ray"
"Myliobatis tobijei",769,23.2400261309073,725,20.987181757934,471,3.27107234956632,561,0.36642646907038,-44,-298,-208,"Myliobatis tobijei","Myliobatis tobijei","Elasmobranchii","Myliobatiformes","Myliobatidae","Myliobatis","ray"
"Narcine atzi",577,29.507638140883,543,26.0660655514929,506,3.03759922924125,425,0.607319032755342,-34,-71,-152,"Narcine atzi","Narcine atzi","Elasmobranchii","Torpediniformes","Narcinidae","Narcine","ray"
"Narcine bancroftii",885,19.616684471764,901,17.0323906281368,484,3.18163007051976,403,0.639244362537926,16,-401,-482,"Narcine bancroftii","Narcine bancroftii","Elasmobranchii","Torpediniformes","Narcinidae","Narcine","ray"
"Narcine bicolor",346,38.3837384640914,358,31.2842741842322,250,5.87686110860223,264,1.0652808235222,12,-96,-82,NA,NA,NA,NA,NA,NA,"unknown"
"Narcine brasiliensis",749,23.780157485383,744,20.622230849753,514,2.88158198232977,320,0.763505188964427,-5,-235,-429,"Narcine brasiliensis","Narcine brasiliensis","Elasmobranchii","Torpediniformes","Narcinidae","Narcine","ray"
"Narcine brevilabiata",729,24.343494261883,717,21.2177128436052,455,3.3844256975769,352,0.718939159798181,-12,-274,-377,"Narcine brevilabiata","Narcine brevilabiata","Elasmobranchii","Torpediniformes","Narcinidae","Narcine","ray"
"Narcine brunnea",827,21.276538271764,832,18.7036347968726,509,3.0048009949597,442,0.584793510783528,5,-318,-385,"Narcine brunnea","Narcine brunnea","Elasmobranchii","Torpediniformes","Narcinidae","Narcine","ray"
"Narcine entemedor",347,38.3837384640914,360,31.1620047718587,255,5.80704521845979,277,0.986556341016453,13,-92,-70,"Narcine entemedor","Narcine entemedor","Elasmobranchii","Torpediniformes","Narcinidae","Narcine","ray"
"Narcine firma",738,24.181926462883,728,20.8859789898932,502,3.08291629162966,345,0.729227522240617,-10,-236,-393,"Narcine firma","Narcine maculata","Elasmobranchii","Torpediniformes","Narcinidae","Narcine","ray"
"Narcine insolita",826,21.276538271764,840,18.4428047734684,503,3.0740604427318,445,0.579133583522243,14,-323,-381,"Narcine insolita","Narcine insolita","Elasmobranchii","Torpediniformes","Narcinidae","Narcine","ray"
"Narcine lasti",167,49.7958661242274,135,42.8335133954038,184,7.02378294886816,221,1.2499900038333,-32,17,54,"Narcine lasti","Narcinops lasti","Elasmobranchii","Torpediniformes","Narcinidae","Narcine","ray"
"Narcine leoparda",163,50.170404728758,99,47.5458961394789,114,9.37068382598792,235,1.20278488997127,-64,-49,72,"Narcine leoparda","Narcine leoparda","Elasmobranchii","Torpediniformes","Narcinidae","Narcine","ray"
"Narcine lingula",834,20.919820939264,820,18.9140849099406,496,3.12589274908602,435,0.59437674931811,-14,-338,-399,"Narcine lingula","Narcine lingula","Elasmobranchii","Torpediniformes","Narcinidae","Narcine","ray"
"Narcine maculata",739,24.181926462883,731,20.8612606391871,495,3.12934832855329,333,0.74428220338421,-8,-244,-406,"Narcine maculata","Narcine maculata","Elasmobranchii","Torpediniformes","Narcinidae","Narcine","ray"
"Narcine nelsoni",437,34.0295059075973,385,30.1167855815443,477,3.21495648486205,338,0.738206469384829,-52,40,-99,"Narcine nelsoni","Narcinops nelsoni","Elasmobranchii","Torpediniformes","Narcinidae","Narcine","ray"
"Narcine nigra",822,21.475927235264,844,18.3605225131381,488,3.16077663348267,470,0.526353768845692,22,-334,-352,NA,NA,NA,NA,NA,NA,"unknown"
"Narcine oculifera",576,29.507638140883,514,26.7902151474593,531,2.71381305182297,443,0.580186819296027,-62,-45,-133,"Narcine oculifera","Narcine oculifera","Elasmobranchii","Torpediniformes","Narcinidae","Narcine","ray"
"Narcine ornata",254,44.007948844883,244,36.481447668576,461,3.33211915732842,326,0.753806631453048,-10,207,72,"Narcine ornata","Narcinops ornatus","Elasmobranchii","Torpediniformes","Narcinidae","Narcine","ray"
"Narcine prodorsalis",287,41.4409341320914,311,33.5984361241943,244,6.0028336150557,188,1.34583053614516,24,-43,-99,"Narcine prodorsalis","Narcine prodorsalis","Elasmobranchii","Torpediniformes","Narcinidae","Narcine","ray"
"Narcine rierai",728,24.343494261883,681,22.2635751404355,489,3.16009394322189,376,0.681818332335128,-47,-239,-352,"Narcine rierai","Narcine rierai","Elasmobranchii","Torpediniformes","Narcinidae","Narcine","ray"
"Narcine tasmaniensis",168,49.7958661242274,120,44.1078259742663,166,7.53006715903101,180,1.37846698079522,-48,-2,12,"Narcine tasmaniensis","Narcinops tasmaniensis","Elasmobranchii","Torpediniformes","Narcinidae","Narcine","ray"
"Narcine timlei",884,19.616684471764,876,17.4946340308788,497,3.12446582536567,419,0.613772196794664,-8,-387,-465,"Narcine timlei","Narcine timlei","Elasmobranchii","Torpediniformes","Narcinidae","Narcine","ray"
"Narcine vermiculatus",750,23.780157485383,722,21.1117258356805,522,2.7952808119533,340,0.737134017541191,-28,-228,-410,"Narcine vermiculatus","Narcine vermiculata","Elasmobranchii","Torpediniformes","Narcinidae","Narcine","ray"
"Narcine westraliensis",86,63.3558846042274,73,52.2054331740754,164,7.56826437789678,297,0.900374429836917,-13,78,211,"Narcine westraliensis","Narcinops westraliensis","Elasmobranchii","Torpediniformes","Narcinidae","Narcine","ray"
"Narke capensis",989,16.7422632400512,1065,12.9105637704423,490,3.15524383202855,351,0.719693837782555,76,-499,-638,"Narke capensis","Narke capensis","Elasmobranchii","Torpediniformes","Narkidae","Narke","ray"
"Narke dipterygia",988,16.7422632400512,1070,12.8417634915587,493,3.14613449411168,358,0.711298768674107,82,-495,-630,"Narke dipterygia","Narke dipterygia","Elasmobranchii","Torpediniformes","Narkidae","Narke","ray"
