"tip.label","mean_ED","median_ED","sd_ED","mean_rank","top20_count","top20_frequency","mean_EH_66","median_EH_66","sd_EH_66","mean_rank_66","median_rank_66","top20_count_66","top20_frequency_66","mean_EH_145","median_EH_145","sd_EH_145","mean_rank_145","median_rank_145","top20_count_145","top20_frequency_145","species","rank_change_66_vs_ED","rank_change_145_vs_ED","rank_change_145_vs_66"
"Dasyatis_microps",87.3849140723652,86.0046792245877,7.65109290698613,29.33,23,0.23,11.8318366063917,11.2570144703391,3.58725386961339,80.75,73,0,0,0.319582513892116,0.309793635588718,0.0956468292859848,690.12,672.5,0,0,"Dasyatis microps",51.42,660.79,609.37
"Galeocerdo_cuvier",84.1280796149214,87.1055551780582,14.0771867983852,33.9,0,0,9.59125262710775,10.8747596504466,5.66461840128366,269.01,98.5,0,0,0.315036492952184,0.318153477438153,0.107689374094321,725.45,707.5,0,0,"Galeocerdo cuvier",235.11,691.55,456.44
"Aetobatus_flagellum",81.0989214684285,81.24503765935,9.10088816693492,37.48,11,0.11,14.5569244379308,14.7272506644379,3.55690965159346,48.87,47,0,0,0.46453388038308,0.413696442437227,0.288080885094016,501.22,505,0,0,"Aetobatus flagellum",11.39,463.74,452.35
"Aetobatus_narinari",81.0989214684285,81.24503765935,9.10088816693492,38.48,8,0.08,14.4198171148502,14.6872231118289,3.38820175600885,49.88,48.5,0,0,0.47745856684421,0.421102648796676,0.314556169601396,487.72,506.5,0,0,"Aetobatus narinari",11.4,449.24,437.84
"Zapteryx_exasperata",83.7432533077813,88.8810072874963,22.5294294459674,43.85,33,0.33,19.5079227200613,20.9553258810215,7.1089935365343,27.88,25.5,41,0.41,4.72540441700321,4.67650946397869,2.0261268701428,25.07,24,46,0.46,"Zapteryx exasperata",-15.97,-18.78,-2.81
"Pristis_clavata",80.449351808269,86.2758594967058,19.7751609592831,46.33,0,0,14.817276157684,15.653223863782,6.9997338853884,67.86,42.5,0,0,2.22003463345034,2.00297416201159,1.38467582416698,112.81,94,0,0,"Pristis clavata",21.53,66.48,44.95
"Heptranchias_perlo",76.8424518562018,78.3994749923621,11.040447740271,47.05,0,0,15.9178970572124,16.2429122141534,3.07122238871394,39.97,37,4,0.04,5.2377134290701,4.95968382688701,1.75055238569748,18.05,18,65,0.65,"Heptranchias perlo",-7.08,-29,-21.92
"Platyrhina_sinensis",78.5926277742485,74.6145723633487,16.5990423634177,48.52,11,0.11,17.4848491490417,16.3954364081793,4.65846562075187,36.69,30,24,0.24,5.41374238610738,5.2052919003523,1.72266309651279,17.59,15,74,0.74,"Platyrhina sinensis",-11.83,-30.93,-19.1
"Platyrhina_tangi",77.2299709258995,76.4972038647818,13.1045399482422,48.98,9,0.09,17.1615062682725,16.4507947398007,3.63897769957076,36.45,33,24,0.24,5.34067072744436,5.27399746582422,1.51509494224437,17.11,16,70,0.7,"Platyrhina tangi",-12.53,-31.87,-19.34
"Platyrhina_hyugaensis",77.8922139990985,76.0437662712531,14.953658925373,49.63,12,0.12,17.3132879457504,16.5051441899581,4.1191203649594,36.79,36,27,0.27,5.39674113223622,5.24713250451825,1.70349320407257,18.32,16.5,69,0.69,"Platyrhina hyugaensis",-12.84,-31.31,-18.47
"Zapteryx_brevirostris",79.4458754499125,73.7000660846432,22.4695476187976,53.69,27,0.27,18.450916821932,17.9488101148246,6.98991191725484,31.84,34,32,0.32,4.60123258581845,4.36223324553105,2.06724014240461,27.2,25,33,0.33,"Zapteryx brevirostris",-21.85,-26.49,-4.64
"Callorhinchus_callorynchus",72.3753182276553,72.3044752342551,2.62976307057283,57.43,10,0.1,16.8689565165278,16.8288398839658,1.25132447406692,36.64,37,23,0.23,6.27254549664515,6.30237468866977,0.914698605213836,11.97,9,83,0.83,"Callorhinchus callorynchus",-20.79,-45.46,-24.67
"Pristis_zijsron",74.385231769029,79.991546565688,18.0789245170245,58.32,0,0,13.6982730251509,15.5553660520035,6.16227894454012,73.78,48,0,0,2.12008091948975,2.04416945997735,1.18880892956327,112.41,93.5,0,0,"Pristis zijsron",15.46,54.09,38.63
"Pristis_pectinata",74.385231769029,79.991546565688,18.0789245170245,59.32,0,0,13.6551474206669,15.4144116992943,6.09324370972499,74.15,49,0,0,2.12318290547678,2.06708037966824,1.23790187935962,112.95,96,0,0,"Pristis pectinata",14.83,53.63,38.8
"Callorhinchus_milii",70.9824183253953,70.4151837561174,2.51371698996345,62.19,4,0.04,16.2627885370816,16.2652901834158,1.04973896684866,40.86,40,23,0.23,6.13207341563896,6.1185383551821,0.933525135315095,13.12,10,82,0.82,"Callorhinchus milii",-21.33,-49.07,-27.74
"Callorhinchus_capensis",70.9824183253953,70.4151837561174,2.51371698996345,63.19,2,0.02,16.2550832381104,16.1816009643899,1.06910409538619,40.63,41,24,0.24,6.14312413366337,6.14760191070233,0.94384030309504,13.09,10,84,0.84,"Callorhinchus capensis",-22.56,-50.1,-27.54
"Taeniura_lymma",69.9811216491915,70.8179258407586,9.50321321001662,63.98,0,0,7.118441914681,6.60456903151726,3.38273797791567,201.79,204.5,0,0,0.320984137054443,0.310737313678316,0.0954266005201186,681.51,670.5,0,0,"Taeniura lymma",137.81,617.53,479.72
"Trygonorrhina_melaleuca",76.8604008564394,71.2277911720392,28.0300210250394,64.95,14,0.14,17.8846393371658,16.1583164415188,7.07162293303178,35.71,32.5,16,0.16,4.53990947629462,4.08466978916593,2.17802501062245,27.29,27,31,0.31,"Trygonorrhina melaleuca",-29.24,-37.66,-8.42
"Carcharodon_carcharias",68.8346488501615,70.4437278665887,9.62871307538665,65.12,0,0,9.96697623804857,10.7053303742146,3.18442900341788,105.19,103.5,0,0,2.2102792441841,2.29522239641194,1.05384218881272,104.75,84.5,0,0,"Carcharodon carcharias",40.07,39.63,-0.439999999999998
"Trygonorrhina_dumerilii",73.6332664169169,70.603685485092,21.3150871087443,66.46,8,0.08,16.9562898858057,15.7216940586849,5.75541622939395,38.11,37.5,16,0.16,4.3541027779013,3.97801608856487,1.93865994384508,29.18,28,24,0.24,"Trygonorrhina dumerilii",-28.35,-37.28,-8.93
