"species","Rank","species_tree.x","ED_github","Rank_rho001","species_tree.y","EvoHeritage_rho001","Ancestral_EvoHeritage","rank_change"
"Scyliorhinus tokubee",693,"Scyliorhinus_tokubee",25.741436500412,657,"Scyliorhinus_tokubee",22.9972157480394,99.7963847986793,-36
"Scyliorhinus torazame",501,"Scyliorhinus_torazame",31.5403761645787,485,"Scyliorhinus_torazame",27.5327574976642,95.3012160795631,-16
"Scyliorhinus torrei",741,"Scyliorhinus_torrei",24.1016976874636,725,"Scyliorhinus_torrei",21.0389095104914,100.927353861391,-16
"Scylliogaleus quecketti",277,"Scylliogaleus_quecketti",42.1107027023628,252,"Scylliogaleus_quecketti",36.3031590211664,100.913684223081,-25
"Scymnodalatias albicauda",358,"Scymnodalatias_albicauda",37.9058603525744,310,"Scymnodalatias_albicauda",33.3919177013865,97.5595358357322,-48
"Scymnodalatias garricki",171,"Scymnodalatias_garricki",49.5757120810744,149,"Scymnodalatias_garricki",41.7586002485378,97.3092441424317,-22
"Scymnodalatias oligodon",172,"Scymnodalatias_oligodon",49.5757120810744,144,"Scymnodalatias_oligodon",41.893625924193,102.828273449057,-28
"Scymnodalatias sherwoodi",357,"Scymnodalatias_sherwoodi",37.9058603525744,319,"Scymnodalatias_sherwoodi",33.0284852856458,99.4472036084597,-38
"Scymnodon ringens",204,"Scymnodon_ringens",47.3635179802744,203,"Scymnodon_ringens",38.6517995933637,100.360479227893,-1
"Sinobatis borneensis",90,"Sinobatis_borneensis",61.8070590465858,88,"Sinobatis_borneensis",49.4668971824555,93.4081859304257,-2
"Sinobatis bulbicauda",237,"Sinobatis_bulbicauda",45.0422554535858,296,"Sinobatis_bulbicauda",34.2139752334844,96.0705418226873,59
"Sinobatis caerulea",58,"Sinobatis_caerulea",73.3855284915858,50,"Sinobatis_caerulea",57.5569521282907,91.4562199958041,-8
"Sinobatis filicauda",236,"Sinobatis_filicauda",45.0422554535858,299,"Sinobatis_filicauda",34.0943928758896,97.4816309016862,63
"Sinobatis melanosoma",57,"Sinobatis_melanosoma",73.3855284915858,44,"Sinobatis_melanosoma",59.132030257843,97.9875325710187,-13
"Somniosus antarcticus",344,"Somniosus_antarcticus",38.4673616202366,624,"Somniosus_antarcticus",23.9436027390522,103.515784912276,280
"Somniosus longus",178,"Somniosus_longus",49.1125545417366,206,"Somniosus_longus",38.5193146181868,105.541216019219,28
"Somniosus microcephalus",295,"Somniosus_microcephalus",40.9001215037366,486,"Somniosus_microcephalus",27.5286386985368,104.321809286994,191
"Somniosus pacificus",345,"Somniosus_pacificus",38.4673616202366,626,"Somniosus_pacificus",23.8538628755487,100.888685578161,281
"Somniosus rostratus",177,"Somniosus_rostratus",49.1125545417366,237,"Somniosus_rostratus",37.2099137135301,106.219417574921,60
"Sphyrna corona",465,"Sphyrna_corona",33.0258374841917,426,"Sphyrna_corona",29.0724427068751,98.684975401817,-39
"Sphyrna lewini",281,"Sphyrna_lewini",42.0618820516917,249,"Sphyrna_lewini",36.4734425240318,96.8432746767309,-32
"Sphyrna media",639,"Sphyrna_media",27.2788103888583,604,"Sphyrna_media",24.4706044360375,98.2379615749115,-35
"Sphyrna mokarran",142,"Sphyrna_mokarran",52.7400314584583,137,"Sphyrna_mokarran",42.8202329881998,98.0459978510538,-5
"Sphyrna tiburo",585,"Sphyrna_tiburo",29.2516563788583,555,"Sphyrna_tiburo",25.8088139247341,98.3697757455444,-30
"Sphyrna tudes",638,"Sphyrna_tudes",27.2788103888583,593,"Sphyrna_tudes",24.8068962649855,98.5973802131908,-45
"Sphyrna zygaena",173,"Sphyrna_zygaena",49.3956640752917,151,"Sphyrna_zygaena",41.5974550153819,97.7873513078439,-22
"Spiniraja whitleyi",1135,"Spiniraja_whitleyi",11.3178162500314,1137,"Spiniraja_whitleyi",10.183370606076,96.4608078454068,2
"Squaliolus aliae",272,"Squaliolus_aliae",42.5764439329094,265,"Squaliolus_aliae",35.6640064433435,96.4723061724323,-7
"Squaliolus laticaudus",52,"Squaliolus_laticaudus",76.2863177258094,40,"Squaliolus_laticaudus",60.3745125081121,102.063264018594,-12
"Squalus acanthias",499,"Squalus_acanthias",31.5959549923475,498,"Squalus_acanthias",27.3349396075126,106.211170541576,-1
"Squalus albifrons",706,"Squalus_albifrons",25.0925425818474,670,"Squalus_albifrons",22.7090856889529,105.123690017096,-36
"Squalus altipinnis",488,"Squalus_altipinnis",32.2511534936808,462,"Squalus_altipinnis",28.066380983441,108.713278462653,-26
"Squalus blainville",978,"Squalus_blainville",17.0551483275691,1008,"Squalus_blainville",14.2126196768015,99.6204013200813,30
"Squalus brevirostris",606,"Squalus_brevirostris",28.4484931573474,594,"Squalus_brevirostris",24.793322055253,102.367523892565,-12
"Squalus bucephalus",309,"Squalus_bucephalus",40.5267314562358,297,"Squalus_bucephalus",34.1654438559217,105.741021129046,-12
"Squalus chloroculus",1033,"Squalus_chloroculus",15.3957237893724,1058,"Squalus_chloroculus",13.1159278801534,108.679098259719,25
"Squalus crassispinus",683,"Squalus_crassispinus",25.9015541475691,651,"Squalus_crassispinus",23.2086156812785,103.424257405625,-32
"Squalus cubensis",776,"Squalus_cubensis",23.0126263244058,772,"Squalus_cubensis",20.0328215338239,104.631577863905,-4
"Squalus edmundsi",857,"Squalus_edmundsi",20.4175347710691,863,"Squalus_edmundsi",17.954948980694,101.562165380469,6
"Squalus formosus",854,"Squalus_formosus",20.4847178115691,855,"Squalus_formosus",18.0775173414539,106.19161428207,1
"Squalus grahami",732,"Squalus_grahami",24.2952881638058,720,"Squalus_grahami",21.180380397177,103.824653457085,-12
"Squalus griffini",408,"Squalus_griffini",34.9663428681808,369,"Squalus_griffini",30.954212535355,109.601487267546,-39
"Squalus hemipinnis",858,"Squalus_hemipinnis",20.4175347710691,868,"Squalus_hemipinnis",17.9206957319258,104.434375212437,10
"Squalus japonicus",931,"Squalus_japonicus",18.3317605755691,963,"Squalus_japonicus",15.5077170998461,100.857196953688,32
"Squalus lalannei",853,"Squalus_lalannei",20.4847178115691,846,"Squalus_lalannei",18.3207254262635,107.024692938801,-7
"Squalus megalops",291,"Squalus_megalops",41.0074430506808,238,"Squalus_megalops",37.2028537248789,103.132896395217,-53
"Squalus melanurus",705,"Squalus_melanurus",25.0925425818474,683,"Squalus_melanurus",22.0675196781238,107.132057715639,-22
"Squalus mitsukurii",833,"Squalus_mitsukurii",21.0095904574058,829,"Squalus_mitsukurii",18.6388798650174,107.627672098648,-4
"Squalus montalbani",1032,"Squalus_montalbani",15.3957237893724,1055,"Squalus_montalbani",13.188095051891,108.466881442583,23
"Squalus nasutus",1041,"Squalus_nasutus",15.1543444265691,1086,"Squalus_nasutus",12.5413056603058,102.002946666229,45
"Squalus notocaudatus",557,"Squalus_notocaudatus",29.9216679563474,552,"Squalus_notocaudatus",25.9005690192933,108.484146439359,-5
"Squalus rancureli",872,"Squalus_rancureli",19.9179725550725,888,"Squalus_rancureli",17.2728847168078,105.587153109412,16
"Squalus raoulensis",1042,"Squalus_raoulensis",15.1543444265691,1082,"Squalus_raoulensis",12.582613266632,101.95603723898,40
"Squalus suckleyi",558,"Squalus_suckleyi",29.9216679563474,564,"Squalus_suckleyi",25.5923071314073,108.241621235459,6
"Squatina aculeata",257,"Squatina_aculeata",43.8197258626366,234,"Squatina_aculeata",37.325362280672,100.839946190222,-23
"Squatina africana",200,"Squatina_africana",47.9240227224725,187,"Squatina_africana",39.2749656254527,96.6534094911976,-13
"Squatina albipunctata",672,"Squatina_albipunctata",26.3201337008866,677,"Squatina_albipunctata",22.3778833814985,99.2903391889157,5
"Squatina argentina",256,"Squatina_argentina",43.8197258626366,244,"Squatina_argentina",36.7297316961982,91.509560577963,-12
"Squatina armata",223,"Squatina_armata",46.5277090272725,211,"Squatina_armata",38.2654184085151,94.840670262025,-12
"Squatina australis",455,"Squatina_australis",33.2258214528866,416,"Squatina_australis",29.3774134090905,100.538137857497,-39
"Squatina caillieti",162,"Squatina_caillieti",50.1967858181366,168,"Squatina_caillieti",40.3915716363414,94.0682506476267,6
"Squatina californica",586,"Squatina_californica",29.2336455727725,572,"Squatina_californica",25.4279799019692,100.93538343115,-14
"Squatina dumeril",587,"Squatina_dumeril",29.2336455727725,601,"Squatina_dumeril",24.5664655105344,101.195136705101,14
"Squatina formosa",484,"Squatina_formosa",32.4528118061058,518,"Squatina_formosa",26.9056730274036,95.3793341375922,34
"Squatina guggenheim",480,"Squatina_guggenheim",32.5537065047725,476,"Squatina_guggenheim",27.6644591025452,100.606238923343,-4
"Squatina japonica",109,"Squatina_japonica",58.1880771596058,106,"Squatina_japonica",46.1467188534058,95.484628622656,-3
"Squatina legnota",475,"Squatina_legnota",32.5977659501058,490,"Squatina_legnota",27.4301038972829,97.7155993718263,15
"Squatina nebulosa",485,"Squatina_nebulosa",32.4528118061058,492,"Squatina_nebulosa",27.4126611389633,91.9966856059187,7
"Squatina occulta",479,"Squatina_occulta",32.5537065047725,464,"Squatina_occulta",27.9673224793798,96.0146515961148,-15
"Squatina oculata",454,"Squatina_oculata",33.2258214528866,429,"Squatina_oculata",29.0167178037071,99.5645525099761,-25
"Squatina pseudocellata",698,"Squatina_pseudocellata",25.4952165388866,767,"Squatina_pseudocellata",20.1633920006657,96.7521877932945,69
"Squatina squatina",161,"Squatina_squatina",50.1967858181366,148,"Squatina_squatina",41.7646055139007,99.8201720280223,-13
"Squatina tergocellata",697,"Squatina_tergocellata",25.4952165388866,748,"Squatina_tergocellata",20.5942569511115,96.6292789655745,51
"Squatina tergocellatoides",476,"Squatina_tergocellatoides",32.5977659501058,455,"Squatina_tergocellatoides",28.262726380352,96.8738355399004,-21
"Stegostoma fasciatum",219,"Stegostoma_fasciatum",46.9020805694908,302,"Stegostoma_fasciatum",33.9214560375627,95.4345744697916,83
"Sutorectus tentaculatus",196,"Sutorectus_tentaculatus",48.0882773260058,169,"Sutorectus_tentaculatus",40.2983878067688,96.8552907344136,-27
"Sympterygia acuta",789,"Sympterygia_acuta",22.5440969139052,732,"Sympterygia_acuta",20.8047666343053,101.927585947552,-57
"Sympterygia bonapartii",598,"Sympterygia_bonapartii",28.6786135744052,546,"Sympterygia_bonapartii",25.9909242835237,100.744264555674,-52
"Sympterygia brevicaudata",599,"Sympterygia_brevicaudata",28.6786135744052,531,"Sympterygia_brevicaudata",26.3672527195052,104.298568489231,-68
"Sympterygia lima",790,"Sympterygia_lima",22.5440969139052,705,"Sympterygia_lima",21.6121989711409,100.674719287879,-85
"Taeniura lymma",72,"Taeniura_lymma",69.2144172883903,69,"Taeniura_lymma",53.8214874063633,97.1144901560633,-3
"Taeniurops grabata",157,"Taeniurops_grabata",50.4147811225933,143,"Taeniurops_grabata",41.9554032945565,96.2876455901197,-14
"Taeniurops meyeni",158,"Taeniurops_meyeni",50.4147811225933,145,"Taeniurops_meyeni",41.8733774616978,96.4973113562685,-13
"Temera hardwickii",737,"Temera_hardwickii",24.2002028018679,751,"Temera_hardwickii",20.548630342336,94.1215496898799,14
"Torpedo adenensis",960,"Torpedo_adenensis",17.5745761099059,958,"Torpedo_adenensis",15.6336584078063,97.4318524968719,-2
"Torpedo alexandrinsis",760,"Torpedo_alexandrinsis",23.5255418692392,704,"Torpedo_alexandrinsis",21.6148819919588,99.5063492493387,-56
"Torpedo andersoni",873,"Torpedo_andersoni",19.8882705298377,901,"Torpedo_andersoni",16.9350443817461,94.6870091322698,28
"Torpedo bauchotae",241,"Torpedo_bauchotae",44.8900985777346,215,"Torpedo_bauchotae",38.177189002952,96.8229762801658,-26
"Torpedo californica",782,"Torpedo_californica",22.8952635389059,761,"Torpedo_californica",20.3216419227622,100.820638169134,-21
"Torpedo fairchildi",759,"Torpedo_fairchildi",23.5255418692392,714,"Torpedo_fairchildi",21.3390938329063,99.4405239314935,-45
"Torpedo formosa",959,"Torpedo_formosa",17.5745761099059,966,"Torpedo_formosa",15.390934041942,97.3192389218041,7
"Torpedo fuscomaculata",971,"Torpedo_fuscomaculata",17.1699694539044,1014,"Torpedo_fuscomaculata",14.0398734347193,91.7168350686526,43
"Torpedo mackayana",234,"Torpedo_mackayana",45.0577488011901,204,"Torpedo_mackayana",38.6186476341719,97.5184049258933,-30
"Torpedo macneilli",934,"Torpedo_macneilli",18.3118064205726,954,"Torpedo_macneilli",15.7015248628363,96.3561265207931,20
"Torpedo marmorata",820,"Torpedo_marmorata",21.5322054555044,839,"Torpedo_marmorata",18.3942496159949,93.282824179224,19
"Torpedo microdiscus",633,"Torpedo_microdiscus",27.3452571152392,602,"Torpedo_microdiscus",24.5545140935342,99.5594172552126,-31
"Torpedo nobiliana",1000,"Torpedo_nobiliana",16.2751165520726,1039,"Torpedo_nobiliana",13.5813623349084,96.4078324880056,39
"Torpedo panthera",449,"Torpedo_panthera",33.4196614030423,438,"Torpedo_panthera",28.7366465206963,93.7499337707753,-11
"Torpedo peruana",448,"Torpedo_peruana",33.4196614030423,474,"Torpedo_peruana",27.6919562692366,91.9630203342701,26
"Torpedo polleni",1001,"Torpedo_polleni",16.2751155520726,1040,"Torpedo_polleni",13.5403776818005,97.0838014302527,39
"Torpedo puelcha",783,"Torpedo_puelcha",22.8952635389059,771,"Torpedo_puelcha",20.035887405773,99.8978660981404,-12
"Torpedo semipelagica",264,"Torpedo_semipelagica",43.1574319764059,259,"Torpedo_semipelagica",35.98630947808,98.4678254074804,-5
"Torpedo sinuspersici",981,"Torpedo_sinuspersici",16.9045662233377,1016,"Torpedo_sinuspersici",14.0019222743011,94.4296768301621,35
"Torpedo suessii",240,"Torpedo_suessii",44.8900985777346,221,"Torpedo_suessii",37.8094751931254,95.5902940065698,-19
"Torpedo tokionis",235,"Torpedo_tokionis",45.0577488011901,182,"Torpedo_tokionis",39.3934473941844,90.4124518721237,-53
"Torpedo torpedo",866,"Torpedo_torpedo",20.1378026754044,881,"Torpedo_torpedo",17.550271916733,95.8991392388317,15
"Torpedo tremens",982,"Torpedo_tremens",16.9045662233377,1004,"Torpedo_tremens",14.3147505822731,95.014504902949,22
"Torpedo zugmayeri",972,"Torpedo_zugmayeri",17.1699684539044,1003,"Torpedo_zugmayeri",14.3423189227981,93.193025191945,31
"Triaenodon obesus",871,"Triaenodon_obesus",19.934701197436,876,"Triaenodon_obesus",17.6387509945182,97.8839443549509,5
"Triakis acutipinna",589,"Triakis_acutipinna",29.1446827600414,659,"Triakis_acutipinna",22.9891762409811,102.696203703205,70
"Triakis maculata",588,"Triakis_maculata",29.1446827600414,631,"Triakis_maculata",23.7705875230415,104.473040879537,43
"Triakis megalopterus",278,"Triakis_megalopterus",42.1107027023628,258,"Triakis_megalopterus",36.0444371857662,100.239976249119,-20
"Triakis scyllium",546,"Triakis_scyllium",30.1242016825414,628,"Triakis_scyllium",23.7836945981091,103.039622748608,82
"Triakis semifasciata",123,"Triakis_semifasciata",55.3782223672081,102,"Triakis_semifasciata",46.7707355701981,96.895164118548,-21
"Trigonognathus kabeyai",18,"Trigonognathus_kabeyai",102.743378303653,24,"Trigonognathus_kabeyai",67.7355621602122,98.2354288227794,6
"Trygonoptera galba",98,"Trygonoptera_galba",60.3698056909374,92,"Trygonoptera_galba",48.5279647823492,94.6571018427936,-6
"Trygonoptera imitata",338,"Trygonoptera_imitata",38.968478772604,334,"Trygonoptera_imitata",32.3653497443621,97.3591228982691,-4
"Trygonoptera mucosa",337,"Trygonoptera_mucosa",38.968478772604,354,"Trygonoptera_mucosa",31.6166023135312,95.4215667510657,17
"Trygonoptera ovalis",97,"Trygonoptera_ovalis",60.3698056909374,81,"Trygonoptera_ovalis",50.2076984118931,96.0930682891947,-16
"Trygonoptera personata",106,"Trygonoptera_personata",58.5236766559374,86,"Trygonoptera_personata",49.6139445831791,103.939873702009,-20
"Trygonoptera testacea",156,"Trygonoptera_testacea",50.435957942604,135,"Trygonoptera_testacea",42.888818968733,97.9642525528801,-21
"Trygonorrhina dumerilii",46,"Trygonorrhina_dumerilii",80.4209923553372,68,"Trygonorrhina_dumerilii",53.8864498069324,91.0783862457491,22
"Trygonorrhina fasciata",47,"Trygonorrhina_fasciata",80.4209923553372,53,"Trygonorrhina_fasciata",55.8500756363793,95.7562122458709,6
"Trygonorrhina melaleuca",22,"Trygonorrhina_melaleuca",99.2866774753372,13,"Trygonorrhina_melaleuca",73.8998069265917,102.088308326469,-9
"Typhlonarke aysoni",745,"Typhlonarke_aysoni",24.0871724768346,708,"Typhlonarke_aysoni",21.5452457213729,97.4175624920057,-37
"Typhlonarke tarakea",746,"Typhlonarke_tarakea",24.0871724768346,731,"Typhlonarke_tarakea",20.8105431706554,95.9721958428111,-15
"Urobatis concentricus",487,"Urobatis_concentricus",32.3879216176122,507,"Urobatis_concentricus",27.1904404785727,100.022837591958,20
"Urobatis halleri",282,"Urobatis_halleri",42.0025934356122,209,"Urobatis_halleri",38.2847991729899,100.526618435153,-73
"Urobatis jamaicensis",361,"Urobatis_jamaicensis",37.8369033133206,312,"Urobatis_jamaicensis",33.3498707555715,96.983012979621,-49
"Urobatis maculatus",486,"Urobatis_maculatus",32.3879216176122,533,"Urobatis_maculatus",26.3459286657436,98.5510753255439,47
"Urobatis marmoratus",185,"Urobatis_marmoratus",48.5713985483206,138,"Urobatis_marmoratus",42.5512316421779,93.6475940799607,-47
"Urobatis tumbesensis",360,"Urobatis_tumbesensis",37.8369033133206,282,"Urobatis_tumbesensis",34.744036415023,96.4561879111819,-78
"Urogymnus asperrimus",367,"Urogymnus_asperrimus",37.599531037383,284,"Urogymnus_asperrimus",34.6927358928977,102.047550177514,-83
"Urogymnus ukpam",368,"Urogymnus_ukpam",37.599531037383,313,"Urogymnus_ukpam",33.3042167662816,99.663988465446,-55
"Urolophus armatus",804,"Urolophus_armatus",22.0441048607571,783,"Urolophus_armatus",19.7781192718848,99.5996263676615,-21
"Urolophus aurantiacus",468,"Urolophus_aurantiacus",32.8471412805737,439,"Urolophus_aurantiacus",28.7119193453019,96.6386656935654,-29
"Urolophus bucculentus",365,"Urolophus_bucculentus",37.7588829007404,381,"Urolophus_bucculentus",30.3952336948769,97.002766933101,16
"Urolophus circularis",91,"Urolophus_circularis",61.3064568317404,72,"Urolophus_circularis",53.085175426009,101.009178681012,-19
"Urolophus cruciatus",1049,"Urolophus_cruciatus",15.061446250857,1081,"Urolophus_cruciatus",12.6437924490915,96.329319807739,32
"Urolophus deforgesi",1053,"Urolophus_deforgesi",14.9304243301571,1079,"Urolophus_deforgesi",12.6650922408495,96.7008942547303,26
"Urolophus expansus",862,"Urolophus_expansus",20.281149058607,866,"Urolophus_expansus",17.931830244085,96.6527995629166,4
"Urolophus flavomosaicus",364,"Urolophus_flavomosaicus",37.7588829007404,419,"Urolophus_flavomosaicus",29.3048916598757,95.0880722933279,55
"Urolophus gigas",112,"Urolophus_gigas",57.7433412295737,94,"Urolophus_gigas",48.4751864089609,93.7946992891976,-18
"Urolophus javanicus",1023,"Urolophus_javanicus",15.9224372656571,1015,"Urolophus_javanicus",14.0059925413021,99.2509850877645,-8
"Urolophus kaianus",514,"Urolophus_kaianus",31.1554876592737,477,"Urolophus_kaianus",27.6532560591858,95.2109669447029,-37
"Urolophus kapalensis",837,"Urolophus_kapalensis",20.7858352546904,886,"Urolophus_kapalensis",17.3239170741195,97.1545763838657,49
"Urolophus lobatus",838,"Urolophus_lobatus",20.7858342546904,877,"Urolophus_lobatus",17.6009139829481,97.8337886647891,39
"Urolophus mitosis",54,"Urolophus_mitosis",74.7502404050737,55,"Urolophus_mitosis",55.7330942088256,98.7029105694793,1
"Urolophus neocaledoniensis",882,"Urolophus_neocaledoniensis",19.651478548107,897,"Urolophus_neocaledoniensis",16.9676853758111,93.5211343034846,15
"Urolophus orarius",734,"Urolophus_orarius",24.2031230827904,696,"Urolophus_orarius",21.7277928255547,92.0385995259137,-38
"Urolophus papilio",846,"Urolophus_papilio",20.6281761196571,858,"Urolophus_papilio",18.0155796325162,96.6185477774184,12
"Urolophus paucimaculatus",1050,"Urolophus_paucimaculatus",15.061446250857,1087,"Urolophus_paucimaculatus",12.5170512417809,95.6846823049204,37
"Urolophus piperatus",1052,"Urolophus_piperatus",14.9304243301571,1078,"Urolophus_piperatus",12.7197669770704,97.1827201644078,26
"Urolophus sufflavus",1043,"Urolophus_sufflavus",15.151589435457,1083,"Urolophus_sufflavus",12.5816955896496,95.8905179532364,40
"Urolophus viridis",881,"Urolophus_viridis",19.651479548107,894,"Urolophus_viridis",17.1142653848479,94.140338378836,13
"Urolophus westraliensis",803,"Urolophus_westraliensis",22.044105860757,793,"Urolophus_westraliensis",19.6015226643573,98.6780271710908,-10
"Urotrygon aspidura",594,"Urotrygon_aspidura",28.8802721290898,503,"Urotrygon_aspidura",27.2698999490932,100.189269442844,-91
"Urotrygon caudispinosus",1070,"Urotrygon_caudispinosus",14.427992058816,1090,"Urotrygon_caudispinosus",12.3976486897716,98.1698569322666,20
"Urotrygon chilensis",761,"Urotrygon_chilensis",23.4975782020898,733,"Urotrygon_chilensis",20.804479210016,100.367877629972,-28
"Urotrygon cimar",952,"Urotrygon_cimar",17.7092917367327,956,"Urotrygon_cimar",15.6417606508927,98.2949072106867,4
"Urotrygon microphthalmum",813,"Urotrygon_microphthalmum",21.6804318647565,799,"Urotrygon_microphthalmum",19.4788210319585,98.1242711974815,-14
"Urotrygon munda",999,"Urotrygon_munda",16.303533705316,1010,"Urotrygon_munda",14.1708153005013,99.4845521897461,11
"Urotrygon nana",953,"Urotrygon_nana",17.7092917367327,947,"Urotrygon_nana",15.8346515852906,97.435093354277,-6
"Urotrygon peruanus",762,"Urotrygon_peruanus",23.4975782020898,724,"Urotrygon_peruanus",21.0461011697473,98.66675947585,-38
"Urotrygon reticulata",502,"Urotrygon_reticulata",31.3979825627565,495,"Urotrygon_reticulata",27.3762781609299,96.3281071402488,-7
"Urotrygon rogersi",447,"Urotrygon_rogersi",33.4725096822327,421,"Urotrygon_rogersi",29.2953908560993,100.978625624204,-26
"Urotrygon serrula",812,"Urotrygon_serrula",21.6804318647565,815,"Urotrygon_serrula",19.02931697477,98.7187441590211,3
"Urotrygon simulatrix",1069,"Urotrygon_simulatrix",14.427992058816,1093,"Urotrygon_simulatrix",12.3558479831106,97.1650585276555,24
"Urotrygon venezuelae",919,"Urotrygon_venezuelae",18.5176306389827,934,"Urotrygon_venezuelae",16.1889610086474,95.7580996502667,15
"Zameus ichiharai",202,"Zameus_ichiharai",47.7181133088935,199,"Zameus_ichiharai",38.8055631663099,93.4669153536154,-3
"Zameus squamulosus",201,"Zameus_squamulosus",47.7181133088935,163,"Zameus_squamulosus",40.6403794531909,93.8879619814332,-38
"Zanobatus schoenleinii",1,"Zanobatus_schoenleinii",192.517977687057,2,"Zanobatus_schoenleinii",88.3519799857199,99.3839193381382,1
"Zapteryx brevirostris",16,"Zapteryx_brevirostris",104.399019047004,9,"Zapteryx_brevirostris",74.306361902016,102.91322649945,-7
"Zapteryx exasperata",79,"Zapteryx_exasperata",67.2176318030038,120,"Zapteryx_exasperata",44.6047341565966,101.545873083519,41
"Zapteryx xyster",78,"Zapteryx_xyster",67.2176318030038,132,"Zapteryx_xyster",43.0395904563014,100.85166430011,54
"Zearaja argentinensis",904,"Zearaja_argentinensis",19.0629303008742,873,"Zearaja_argentinensis",17.7798662243197,101.782088805169,-31
"Zearaja chilensis",1072,"Zearaja_chilensis",14.3417090393742,1045,"Zearaja_chilensis",13.4195557554633,104.331001951545,-27
"Zearaja maugeana",905,"Zearaja_maugeana",19.0629303008742,872,"Zearaja_maugeana",17.8209906376872,99.5864900712642,-33
"Zearaja nasuta",1073,"Zearaja_nasuta",14.3417090393742,1057,"Zearaja_nasuta",13.126129083543,103.741719329841,-16
